City,Date,hail,thunder,tornado,meantempm,meantempi,meandewptm,meandewpti,meanpressurem,meanpressurei,meanwindspdm,meanwindspdi,meanwdire,meanwdird,meanvism,meanvisi,humidity,fog,maxtempm,maxtempi,mintempm,mintempi,maxhumidity,minhumidity,maxdewptm,maxdewpti,mindewptm,mindewpti,rain,maxpressurem,maxpressurei,minpressurem,minpressurei,maxwspdm,maxwspdi,minwspdm,minwspdi,maxvism,maxvisi,snow,minvism,minvisi,gdegreedays,heatingdegreedays,coolingdegreedays,precipm,precipi
EDDC,12/30/2017,0,0,0,4,40,-1,31,1002.56,29.61,17,11,South,183,9.9,6.2,78,0,10,50,-1,30,93,69,6,43,-6,21,1,1006,29.71,999,29.5,30,18,11,7,10,6.2,1,8,5,0,25,0,0,0
EDDC,12/31/2017,0,0,0,10,50,7,44,1004.2,29.66,20,12,SW,234,9.7,6,79,0,12,53,8,46,100,67,9,48,5,41,1,1006,29.71,1001,29.56,32,20,7,5,10,6.2,0,7,4.3,0,16,0,0,0
EDDC,1/1/2018,0,0,0,8,46,2,36,1003.02,29.62,22,14,SSW,209,10,6.2,66,0,12,53,4,39,76,57,5,41,-2,28,0,1006,29.71,1001,29.56,35,22,13,8,10,6.2,0,10,6.2,0,19,0,0,0
EDDC,1/2/2018,0,0,0,4,38,2,35,1006.3,29.72,15,9,WSW,237,10,6.2,85,0,6,42,2,35,93,66,3,37,0,32,1,1011,29.86,1000,29.53,24,15,11,7,10,6.2,0,9,5.6,0,26,0,0,0
EDDC,1/3/2018,0,0,0,6,42,2,35,993.98,29.36,24,15,SSW,203,9.6,6,81,0,9,48,2,35,93,71,4,39,-1,30,1,1009,29.8,986,29.12,46,29,18,12,10,6.2,0,6,3.7,0,24,0,0,0
EDDC,1/4/2018,0,0,0,6,42,2,36,995.69,29.41,20,12,SW,215,10,6.2,77,0,7,44,5,41,93,66,5,41,1,34,1,998,29.47,992,29.3,30,18,15,9,10,6.2,0,10,6.2,0,22,0,0,0
EDDC,1/5/2018,0,0,0,8,46,3,38,997.83,29.47,19,12,SW,230,10,6.2,74,0,10,50,5,41,87,62,5,41,1,34,1,1002,29.59,992,29.3,30,18,9,6,10,6.2,0,10,6.2,0,20,0,0,0
EDDC,1/6/2018,0,0,0,7,44,4,40,1008.04,29.77,7,4,SSW,204,9.7,6,84,0,9,48,5,41,100,76,5,41,3,37,1,1015,29.98,1003,29.62,17,10,0,0,10,6.2,0,6,3.7,0,20,0,0,0
EDDC,1/7/2018,0,0,0,3,37,1,35,1023.9,30.24,16,10,NE,54,8.8,5.4,94,0,5,41,1,33,100,93,4,39,0,32,1,1029,30.39,1015,29.98,24,15,13,8,10,6.2,0,4.5,2.8,0,28,0,0,0
EDDC,1/8/2018,0,0,0,0,32,-1,31,1028.6,30.38,17,11,ENE,78,10,6.2,90,0,2,35,-1,30,93,81,0,32,-2,28,1,1030,30.42,1026,30.3,30,18,11,7,10,6.2,0,10,6.2,0,32,0,0,0
EDDC,1/9/2018,0,0,0,6,42,3,37,1017.02,30.04,21,13,SE,125,10,6.2,78,0,10,50,1,33,93,66,5,41,-2,28,1,1025,30.27,1012,29.89,37,23,6,4,10,6.2,0,10,6.2,0,24,0,0,0
EDDC,1/10/2018,0,0,0,6,42,4,39,1012.54,29.91,13,8,SSE,160,7.5,4.7,89,1,9,48,2,35,100,76,5,41,1,34,0,1013,29.92,1012,29.89,18,12,2,1,10,6.2,0,0.4,0.2,0,24,0,0,0
EDDC,1/11/2018,0,0,0,4,38,2,36,1015.6,30,5,3,West,263,6.5,4,93,1,6,42,1,33,100,76,3,37,1,34,0,1021,30.15,1012,29.89,9,6,0,0,10,6.2,0,0.8,0.5,0,28,0,0,0
EDDC,1/12/2018,0,0,0,2,36,2,36,1025.17,30.27,6,4,NE,49,1.7,1.1,98,1,3,37,2,35,100,93,3,37,1,34,1,1029,30.39,1021,30.15,15,9,2,1,5,3.1,0,0.2,0.1,0,29,0,0,0
EDDC,1/13/2018,0,0,0,0,32,-2,28,1028.21,30.37,15,9,East,94,9,5.6,84,0,2,35,-2,28,100,69,1,34,-5,23,0,1029,30.39,1027,30.33,26,16,11,7,10,6.2,0,3.5,2.2,0,34,0,0,0
EDDF,1/1/2016,0,0,0,5,42,4,40,1025.16,30.28,7,4,SE,140,6.6,4,91,1,6,44,4,39,100,77,5,41,1,34,1,1028,30.36,1020,30.12,18,12,2,1,20,12,0,0.3,0,0,23,0,0,0
EDDF,1/2/2016,0,0,0,2,36,1,34,1014.82,29.97,14,8,ENE,66,9.9,6.1,88,0,3,37,2,35,93,72,2,36,0,32,1,1021,30.15,1013,29.92,24,15,4,2,20,12,0,7,4,0,29,0,8,0.31
EDDF,1/3/2016,0,0,0,4,39,2,36,1006.88,29.74,9,6,ENE,65,9.2,5.7,92,0,5,42,2,36,100,81,5,41,1,34,1,1014,29.94,996,29.42,20,13,4,2,16,10,0,4.5,2.8,0,26,0,0.1,0
EDDF,1/4/2016,0,0,0,4,38,3,37,992.28,29.31,10,6,SSE,151,8,5,94,0,6,42,1,33,100,84,5,41,0,32,1,997,29.44,991,29.27,22,14,2,1,28,17,1,4,2,0,28,0,4,0.16
EDDF,1/5/2016,0,0,0,5,41,4,40,995.16,29.39,11,7,South,182,13,8.1,92,0,6,43,4,39,100,84,5,41,3,37,1,998,29.47,993,29.33,15,9,4,2,30,19,0,8,5,0,24,0,1,0.04
EDDF,1/6/2016,0,0,0,5,41,4,39,999.5,29.52,6,4,South,183,10.8,6.6,93,0,6,43,4,39,100,83,5,41,4,39,1,1002,29.6,997,29.44,13,8,0,0,30,19,0,9,5.6,0,24,0,0,0
EDDF,1/7/2016,0,0,0,6,42,4,39,997.69,29.46,10,6,SSE,168,10.1,6.2,88,0,7,45,5,40,100,62,4,40,2,36,1,1002,29.6,993,29.33,29,18,4,2,25,16,0,5,3,0,22,0,6,0.24
EDDF,1/8/2016,0,0,0,4,38,1,34,1004.91,29.68,14,9,South,191,13.2,8.2,83,0,7,45,0,32,100,61,3,37,-1,30,1,1008,29.77,1001,29.56,29,18,2,1,30,19,0,10,6.2,0,26,0,0,0
EDDF,1/9/2016,0,0,0,1,34,0,32,1003.75,29.64,5,3,ENE,78,12.5,7.7,93,1,4,39,-2,28,100,82,3,37,-2,28,1,1006,29.71,1000,29.53,13,8,0,0,25,16,0,9,5.6,0,32,0,0,0
EDDF,1/10/2016,0,0,0,6,42,4,40,996.53,29.43,10,6,South,170,10.5,6.5,89,0,8,46,3,37,100,69,6,43,3,37,1,1001,29.56,995,29.39,26,16,2,1,20,12,0,6,3.7,0,24,0,2,0.08
EDDF,1/11/2016,0,0,0,4,40,4,39,991.24,29.28,11,7,South,182,13.1,8.2,91,1,6,43,3,37,100,81,5,41,2,36,1,997,29.44,988,29.18,32,20,4,2,30,19,0,6,3.7,0,25,0,5,0.2
EDDF,1/12/2016,0,0,0,6,42,3,38,997.29,29.45,20,12,SSW,210,11.4,7.1,85,0,7,45,4,40,93,70,4,40,2,35,1,1004,29.64,991,29.27,36,22,11,7,30,19,0,7,4.3,0,22,0,1,0.04
EDDF,1/13/2016,0,0,0,4,40,2,36,1009.71,29.82,23,14,SW,229,11.3,7,82,0,7,44,1,33,93,71,3,37,0,32,1,1017,30.04,1003,29.62,36,22,6,4,25,16,0,10,6.2,0,26,0,0.5,0.02
EDDF,1/14/2016,0,0,0,2,36,0,32,1009.69,29.82,11,7,South,187,10,6.2,85,1,6,42,-1,30,100,61,1,34,-1,30,1,1017,30.04,1005,29.68,26,16,2,1,10,6.2,1,10,6.2,0,29,0,0,0
EDDF,1/15/2016,0,0,0,2,35,0,32,1008.02,29.77,20,12,WSW,237,9.7,6,86,0,3,37,1,33,93,75,1,34,-1,30,1,1017,30.04,1004,29.65,32,20,9,6,10,6.2,1,4,2.5,0,30,0,0,0
EDDF,1/16/2016,0,0,0,2,36,-1,30,1019.77,30.11,12,8,West,272,10,6.2,78,0,4,39,0,32,93,65,1,34,-4,25,1,1022,30.18,1017,30.04,32,20,6,4,10,6.2,1,8,5,0,30,0,0,0
EDDF,1/17/2016,0,0,0,-2,28,-4,25,1023.08,30.21,12,7,NW,320,9.8,6.1,77,0,1,33,-5,23,100,60,-1,30,-6,21,0,1026,30.3,1020,30.12,24,15,6,4,10,6.2,1,3.5,2.2,0,36,0,0,0
EDDF,1/18/2016,0,0,0,-4,24,-7,19,1020.9,30.15,8,5,ENE,71,10,6.2,84,0,-1,30,-7,19,100,64,-5,23,-8,18,0,1026,30.3,1017,30.04,24,15,2,1,10,6.2,0,10,6.2,0,40,0,0,0
EDDF,1/19/2016,0,0,0,-6,22,-8,18,1016.98,30.04,9,6,NE,40,9.5,5.9,85,0,-5,23,-6,21,93,80,-7,19,-8,18,0,1018,30.06,1016,30.01,15,9,2,1,10,6.2,1,5,3.1,0,43,0,0,0
EDDF,1/20/2016,0,0,0,-4,26,-5,22,1019.09,30.09,8,5,SSW,199,9.7,6,84,0,-1,30,-6,21,93,74,-3,27,-8,18,0,1021,30.15,1018,30.06,20,13,2,1,10,6.2,1,8,5,0,40,0,0,0
EDDF,1/21/2016,0,0,0,-1,30,-3,26,1026.17,30.3,6,4,ENE,68,9.1,5.7,86,0,2,35,-4,24,93,75,-2,28,-6,21,0,1030,30.42,1021,30.15,15,9,2,1,10,6.2,1,6,3.7,0,36,0,0,0
EDDF,1/22/2016,0,0,0,-3,26,-6,21,1028.92,30.39,10,6,ENE,57,7.9,4.9,85,0,0,32,-6,21,93,69,-4,25,-8,18,1,1031,30.45,1027,30.33,18,12,4,2,10,6.2,0,6,3.7,0,38,0,0,0
EDDF,1/23/2016,0,0,0,2,35,2,35,1031.83,30.47,8,5,SSW,201,7.2,4.5,93,0,6,42,-2,28,100,86,4,39,-4,25,1,1036,30.6,1026,30.3,18,12,2,1,10,6.2,0,2.3,1.4,0,30,0,0,0
EDDF,1/24/2016,0,0,0,4,38,3,37,1032.96,30.51,6,4,SSW,203,4.2,2.6,97,1,5,41,2,35,100,93,4,39,2,36,1,1036,30.6,1031,30.45,15,9,2,1,9,5.6,0,0.4,0.2,0,27,0,0,0
EDDF,1/25/2016,0,0,0,6,43,4,39,1028.71,30.38,5,3,SSW,213,7.7,4.8,89,1,12,53,1,33,100,54,6,43,1,34,1,1031,30.45,1026,30.3,13,8,2,1,10,6.2,0,2.1,1.3,0,22,0,0,0
EDDF,1/26/2016,0,0,0,6,43,5,40,1025.4,30.28,10,6,SW,216,10,6.2,84,0,11,51,2,35,100,71,7,45,1,34,0,1028,30.36,1023,30.21,32,20,4,2,10,6.2,0,10,6.2,0,22,0,0,0
EDDF,1/27/2016,0,0,0,11,52,5,41,1019.65,30.11,20,13,SSW,199,10,6.2,68,0,13,55,9,48,82,54,6,43,4,39,1,1022,30.18,1016,30.01,30,18,13,8,10,6.2,0,10,6.2,2,14,0,0,0
EDDF,1/28/2016,0,0,0,8,45,3,38,1022.98,30.21,18,11,West,259,10,6.2,73,0,12,53,2,35,94,54,9,48,0,32,1,1027,30.33,1016,30.01,32,20,2,1,10,6.2,0,8,5,0,20,0,0,0
EDDF,1/29/2016,0,0,0,4,39,1,34,1027.42,30.34,13,8,SSW,200,10,6.2,78,1,10,50,-2,28,100,54,3,37,-2,28,0,1029,30.39,1025,30.27,35,22,2,1,10,6.2,0,10,6.2,0,26,0,0,0
EDDF,1/30/2016,0,0,0,7,44,4,38,1015.44,29.99,27,17,SSW,213,10,6.2,78,0,9,48,4,39,93,66,5,41,0,32,1,1025,30.27,1009,29.8,43,26,20,13,10,6.2,0,9,5.6,0,20,0,0,0
EDDF,1/31/2016,0,0,0,6,44,3,38,1012.06,29.89,15,9,SSW,200,9.8,6.1,85,0,10,50,3,37,100,75,9,48,0,32,1,1014,29.95,1010,29.83,20,13,9,6,10,6.2,0,7,4.3,0,22,0,0,0
EDDF,2/1/2016,0,0,0,12,54,8,46,1018.52,30.08,25,16,SW,225,10,6.2,73,0,14,57,11,51,94,62,10,50,5,41,1,1022,30.18,1011,29.86,44,28,17,10,10,6.2,0,10,6.2,4,11,0,0,0
EDDF,2/2/2016,0,0,0,8,46,7,45,1017.25,30.04,30,18,SW,215,10,6.2,81,0,11,51,6,42,94,76,9,48,3,37,1,1021,30.15,1013,29.92,41,25,15,9,10,6.2,0,8,5,0,18,0,0,0
EDDF,2/3/2016,0,0,0,5,40,1,34,1018.75,30.09,16,10,SW,225,9.9,6.1,77,0,7,44,3,37,87,61,3,37,-2,28,1,1024,30.24,1016,30.01,26,16,9,6,10,6.2,0,6,3.7,0,24,0,0,0
EDDF,2/4/2016,0,0,0,4,40,2,35,1023.04,30.21,17,11,SW,228,10,6.2,83,0,6,42,3,37,93,70,4,39,0,32,1,1026,30.3,1018,30.06,32,20,6,4,10,6.2,0,10,6.2,0,26,0,0,0
EDDF,2/5/2016,0,0,0,6,44,5,40,1025.21,30.28,10,6,SSW,204,9.9,6.2,89,0,10,50,3,37,100,76,7,45,2,36,1,1027,30.33,1022,30.18,20,13,2,1,10,6.2,0,7,4.3,0,22,0,0,0
EDDF,2/6/2016,0,0,0,8,45,4,39,1014.29,29.96,9,6,South,178,9.6,6,79,1,13,55,2,35,100,58,6,43,1,34,0,1021,30.15,1006,29.71,18,12,2,1,10,6.2,0,5,3.1,0,20,0,0,0
EDDF,2/7/2016,0,0,0,6,42,3,38,1004.69,29.67,10,6,South,186,10,6.2,84,0,10,50,1,33,100,66,7,45,1,34,1,1008,29.77,1002,29.59,32,20,2,1,10,6.2,0,10,6.2,0,24,0,0,0
EDDF,2/8/2016,0,1,0,8,46,3,38,1000.5,29.55,25,16,SSW,200,9.7,6,75,0,10,50,6,42,87,62,7,45,1,34,1,1007,29.74,996,29.42,46,29,13,8,10,6.2,0,2.5,1.6,0,19,0,0,0
EDDF,2/9/2016,0,0,0,7,44,4,39,993.77,29.35,23,15,SSW,202,9.8,6.1,80,0,9,48,5,41,93,62,8,46,0,32,1,1003,29.62,983,29.03,52,32,15,9,10,6.2,0,6,3.7,0,20,0,0,0
EDDF,2/10/2016,0,0,0,4,39,1,34,996.17,29.42,21,13,SSW,212,10,6.2,81,0,5,41,3,37,93,75,3,37,0,32,1,1002,29.59,993,29.33,32,20,15,9,10,6.2,0,10,6.2,0,26,0,0,0
EDDF,2/11/2016,0,0,0,4,40,2,35,1005.23,29.69,15,10,SW,215,10,6.2,83,0,7,44,2,35,93,66,3,37,0,32,1,1006,29.71,1002,29.59,26,16,4,2,10,6.2,0,10,6.2,0,26,0,0,0
EDDF,2/12/2016,0,0,0,2,36,0,32,1000.44,29.55,7,4,ESE,103,9.6,5.9,83,1,6,42,-1,30,100,61,1,34,-1,30,1,1006,29.71,994,29.36,20,13,0,0,10,6.2,0,7,4.3,0,29,0,0,0
EDDF,2/13/2016,0,0,0,2,34,0,32,990.15,29.24,11,7,ENE,57,7.3,4.5,88,0,5,41,-1,30,100,75,4,39,-3,27,1,995,29.39,982,29,18,12,6,4,10,6.2,1,4,2.5,0,30,0,0,0
EDDF,2/14/2016,0,0,0,6,44,4,39,988.54,29.2,16,10,SSW,210,9.9,6.2,83,0,9,48,4,39,93,66,6,43,1,34,1,998,29.47,982,29,26,16,2,1,10,6.2,0,7,4.3,0,22,0,0,0
EDDF,2/15/2016,0,0,0,3,37,1,33,1012,29.89,9,6,NNW,333,10,6.2,82,0,4,39,2,35,93,75,3,37,-2,28,1,1027,30.33,998,29.47,20,13,2,1,10,6.2,1,10,6.2,0,28,0,0,0
EDDF,2/16/2016,0,0,0,0,32,-4,24,1033.06,30.51,16,10,NNE,25,10,6.2,70,0,2,35,-1,30,75,65,-2,28,-6,21,0,1036,30.6,1027,30.33,24,15,13,8,10,6.2,0,10,6.2,0,32,0,0,0
EDDF,2/17/2016,0,0,0,2,36,-2,28,1021.1,30.16,14,9,NE,46,10,6.2,73,0,4,39,0,32,81,61,-1,30,-4,25,0,1031,30.45,1015,29.98,24,15,2,1,10,6.2,0,10,6.2,0,30,0,0,0
EDDF,2/18/2016,0,0,0,2,35,-2,28,1015.58,30,7,4,SSW,203,9.8,6.1,73,0,6,42,-2,28,93,42,1,34,-6,21,1,1017,30.04,1015,29.98,20,13,2,1,10,6.2,0,8,5,0,30,0,0,0
EDDF,2/19/2016,0,0,0,1,34,-1,30,1020.1,30.12,5,3,SSW,212,9.6,6,88,1,4,39,-2,28,100,75,1,34,-4,25,1,1023,30.21,1017,30.04,17,10,2,1,10,6.2,1,6,3.7,0,32,0,0,0
EDDF,2/20/2016,0,0,0,4,40,3,37,1015.96,30.01,16,10,SSW,197,8.9,5.5,92,0,10,50,-1,30,100,87,9,48,-2,28,1,1022,30.18,1011,29.86,32,20,7,5,10,6.2,1,4.5,2.8,0,25,0,0,0
EDDF,2/21/2016,0,0,0,12,52,9,48,1013.44,29.93,29,18,SW,221,9.8,6.1,83,0,13,55,10,50,100,71,10,50,6,43,1,1015,29.98,1011,29.86,48,30,20,13,10,6.2,0,4.5,2.8,2,12,0,0,0
EDDF,2/22/2016,0,0,0,9,48,5,42,1009.35,29.81,31,20,SW,230,10,6.2,70,0,12,53,6,42,87,62,7,45,4,39,1,1013,29.92,1008,29.77,48,30,15,9,10,6.2,0,9,5.6,0,18,0,0,0
EDDF,2/23/2016,0,0,0,2,36,1,34,1013.04,29.92,9,6,WSW,239,8.5,5.3,91,0,5,41,0,32,100,81,3,37,0,32,1,1019,30.09,1010,29.83,20,13,2,1,10,6.2,1,2.6,1.6,0,28,0,0,0
EDDF,2/24/2016,0,0,0,4,38,-1,31,1017.15,30.04,8,5,SSW,207,9.9,6.1,81,0,7,44,0,32,93,49,1,34,-3,27,1,1020,30.12,1013,29.92,15,9,2,1,10,6.2,0,7,4.3,0,27,0,0,0
EDDF,2/25/2016,0,0,0,1,34,-3,27,1013.42,29.93,7,5,NW,317,10,6.2,76,1,5,41,-3,26,100,45,-1,30,-6,21,1,1016,30.01,1012,29.89,20,13,2,1,10,6.2,0,10,6.2,0,32,0,0,0
EDDF,2/26/2016,0,0,0,1,34,-4,26,1012.67,29.91,6,4,East,82,10,6.2,72,0,5,41,-3,26,93,49,-2,28,-5,23,0,1016,30.01,1009,29.8,18,12,2,1,10,6.2,0,10,6.2,0,32,0,0,0
EDDF,2/27/2016,0,0,0,4,38,-4,25,1007.62,29.76,16,10,NE,36,,,63,0,8,46,-1,30,80,43,-2,28,-5,23,0,1010,29.83,1006,29.71,26,16,9,6,,,0,,,0,27,0,0,0
EDDF,2/28/2016,0,0,0,3,37,-3,26,1012.63,29.91,24,15,NNE,28,,,64,0,6,42,0,32,75,53,-3,27,-4,25,0,1017,30.04,1010,29.83,39,24,20,13,,,0,,,0,28,0,0,0
EDDF,2/29/2016,0,0,0,4,40,-4,25,1017.23,30.04,25,16,NNE,17,10,6.2,58,0,6,42,2,35,70,49,-2,28,-5,23,0,1021,30.15,1015,29.98,41,25,17,10,10,6.2,0,10,6.2,0,26,0,0,0
EDDF,3/1/2016,0,0,0,2,36,-4,25,1018.58,30.08,14,8,WSW,237,6.7,4.1,65,0,8,46,-3,26,93,34,1,34,-8,18,1,1022,30.18,1012,29.89,35,22,2,1,10,6.2,1,2.5,1.6,0,29,0,0,0
EDDF,3/2/2016,0,0,0,4,40,3,37,1002.94,29.62,17,10,SSW,201,8.1,5,88,0,7,44,2,35,100,76,6,43,1,34,1,1011,29.86,1000,29.53,28,17,4,2,10,6.2,1,3.5,2.2,0,26,0,0,0
EDDF,3/3/2016,0,0,0,2,34,1,33,1002.25,29.6,14,9,SSW,193,10,6.2,86,1,4,39,-1,30,100,75,3,37,-2,28,1,1007,29.74,1000,29.53,24,15,2,1,10,6.2,0,10,6.2,0,30,0,0,0
EDDF,3/4/2016,0,0,0,2,36,0,32,1000.06,29.54,8,5,SE,124,7.7,4.8,88,1,7,44,-2,28,100,53,4,39,-3,27,1,1007,29.74,994,29.36,26,16,0,0,10,6.2,0,3.5,2.2,0,29,0,0,0
EDDF,3/5/2016,0,0,0,4,40,3,37,994.91,29.39,6,4,SSW,212,8.4,5.2,88,0,8,46,0,32,100,62,5,41,0,32,1,998,29.47,993,29.33,18,12,0,0,10,6.2,0,4,2.5,0,26,0,0,0
EDDF,3/6/2016,0,0,0,2,36,1,34,999.87,29.53,11,7,SW,214,9.6,6,89,1,6,42,-1,30,100,81,4,39,-2,28,1,1002,29.59,998,29.47,30,18,4,2,10,6.2,1,6,3.7,0,29,0,0,0
EDDF,3/7/2016,0,0,0,3,37,1,33,1004.35,29.66,8,5,SSW,206,10,6.2,86,1,6,42,0,32,100,66,1,34,-1,30,1,1009,29.8,1002,29.59,17,10,2,1,10,6.2,1,9,5.6,0,28,0,0,0
EDDF,3/8/2016,0,0,0,2,34,-1,30,1014.56,29.97,5,3,South,176,7.6,4.7,89,1,6,42,-3,26,100,65,1,34,-4,25,0,1018,30.06,1009,29.8,15,9,2,1,10,6.2,0,0.8,0.5,0,31,0,0,0
EDDF,3/9/2016,0,0,0,2,35,-2,29,1010.44,29.84,12,7,East,100,7.8,4.9,76,1,7,44,-3,26,100,53,0,32,-3,27,0,1017,30.04,1006,29.71,33,21,0,0,10,6.2,0,0.9,0.6,0,30,0,0,0
EDDF,3/10/2016,0,0,0,4,39,-1,30,1016.75,30.03,9,6,NE,49,9.4,5.8,71,0,9,48,-1,30,93,54,1,34,-3,27,0,1023,30.21,1009,29.8,24,15,4,2,10,6.2,0,6,3.7,0,26,0,0,0
EDDF,3/11/2016,0,0,0,5,41,0,32,1025.17,30.28,15,9,NE,38,8.2,5.1,69,0,10,50,0,32,93,47,3,37,-2,28,0,1028,30.36,1023,30.21,30,18,6,4,10,6.2,0,4.5,2.8,0,24,0,0,0
EDDF,3/12/2016,0,0,0,5,40,-2,29,1028.67,30.38,17,10,NNE,26,10,6.2,64,0,7,44,3,37,70,57,-1,30,-2,28,0,1030,30.42,1027,30.33,28,17,13,8,10,6.2,0,10,6.2,0,24,0,0,0
EDDF,3/13/2016,0,0,0,5,40,0,31,1031,30.45,22,14,NNE,25,10,6.2,69,0,9,48,1,33,81,58,1,34,-2,28,0,1033,30.51,1030,30.42,32,20,20,13,10,6.2,0,10,6.2,0,24,0,0,0
EDDF,3/14/2016,0,0,0,5,41,-3,26,1030.4,30.43,20,12,NNE,31,10,6.2,58,0,10,50,0,32,81,37,-2,28,-4,25,0,1033,30.51,1028,30.36,32,20,15,9,10,6.2,0,10,6.2,0,24,0,0,0
EDDF,3/15/2016,0,0,0,4,38,-1,30,1025.15,30.27,11,7,NE,41,9.9,6.2,67,0,8,46,-1,30,81,53,3,37,-5,23,1,1028,30.36,1023,30.21,32,20,2,1,10,6.2,0,8,5,0,27,0,0,0
EDDF,3/16/2016,0,0,0,6,42,-3,27,1025.79,30.29,23,14,NE,48,10,6.2,56,0,9,48,3,37,75,40,0,32,-4,25,0,1028,30.36,1024,30.24,43,26,15,9,10,6.2,0,10,6.2,0,22,0,0,0
EDDF,3/17/2016,0,0,0,7,44,-2,28,1025.77,30.29,14,8,NNE,28,,,58,0,13,55,1,33,81,36,0,32,-4,25,0,1028,30.36,1023,30.21,22,14,4,2,,,0,,,0,21,0,0,0
EDDF,3/18/2016,0,0,0,6,44,-1,29,1020.21,30.13,6,4,WNW,284,7.8,4.8,66,1,15,59,-2,28,93,27,1,34,-5,23,0,1023,30.21,1018,30.06,24,15,2,1,10,6.2,0,6,3.7,0,22,0,0,0
EDDF,3/19/2016,0,0,0,4,40,1,33,1020.71,30.14,6,4,NNW,344,8.9,5.5,73,0,8,46,1,33,93,53,2,36,-1,30,0,1021,30.15,1020,30.12,11,7,2,1,10,6.2,0,5,3.1,0,26,0,0,0
EDDF,3/20/2016,0,0,0,6,42,0,33,1019.13,30.09,9,5,WNW,301,10,6.2,68,0,7,44,5,41,81,61,2,36,-1,30,0,1021,30.15,1018,30.06,15,9,2,1,10,6.2,0,10,6.2,0,22,0,0,0
EDDF,3/21/2016,0,0,0,8,46,2,35,1017.65,30.05,10,6,West,274,9.9,6.1,69,0,10,50,5,41,93,50,4,39,0,32,1,1018,30.06,1016,30.01,22,14,2,1,10,6.2,0,7,4.3,0,20,0,0,0
EDDF,3/22/2016,0,0,0,8,46,2,35,1013.35,29.93,9,6,NW,308,10,6.2,65,0,10,50,5,41,93,54,5,41,1,34,1,1016,30.01,1011,29.86,20,13,4,2,10,6.2,0,10,6.2,0,20,0,0,0
EDDF,3/23/2016,0,0,0,8,46,3,37,1010.35,29.84,9,6,NNW,335,10,6.2,69,0,11,51,6,42,93,47,5,41,0,32,1,1012,29.89,1009,29.8,22,14,2,1,10,6.2,0,10,6.2,0,18,0,0,0
EDDF,3/24/2016,0,0,0,8,46,1,35,1014.25,29.96,11,7,WNW,285,10,6.2,64,0,10,50,6,42,76,43,3,37,-3,27,0,1016,30.01,1012,29.89,22,14,6,4,10,6.2,0,10,6.2,0,19,0,0,0
EDDF,3/25/2016,0,0,0,6,42,5,40,1013.96,29.95,10,6,SSW,203,8.6,5.3,88,1,7,44,4,39,100,76,6,43,2,36,1,1018,30.06,1012,29.89,20,13,4,2,10,6.2,0,4.5,2.8,0,24,0,0,0
EDDF,3/26/2016,0,0,0,10,49,4,40,1017.27,30.04,10,6,SSE,168,9,5.6,77,1,14,57,5,41,100,51,6,43,3,37,0,1020,30.12,1011,29.86,20,13,6,4,10,6.2,0,3.5,2.2,0,16,0,0,0
EDDF,3/27/2016,0,0,0,8,46,3,38,1011.02,29.86,11,7,SSW,210,10,6.2,74,0,13,55,3,37,93,47,7,45,1,34,1,1013,29.92,1007,29.74,35,22,2,1,10,6.2,0,10,6.2,0,19,0,0,0
EDDF,3/28/2016,0,0,0,8,45,4,38,1005.19,29.69,10,6,South,184,9.8,6.1,79,0,13,55,2,35,93,58,7,45,1,34,1,1012,29.89,1000,29.53,44,28,2,1,10,6.2,0,4,2.5,0,20,0,0,0
EDDF,3/29/2016,0,0,0,9,48,3,38,1008.98,29.8,22,13,SSW,212,9.9,6.1,69,0,13,55,5,41,93,47,6,43,0,32,1,1012,29.89,1003,29.62,44,28,9,6,10,6.2,0,6,3.7,0,17,0,0,0
EDDF,3/30/2016,0,0,0,10,48,7,44,1011.08,29.86,11,7,SW,214,10,6.2,83,0,12,53,7,44,100,67,8,46,5,41,1,1012,29.89,1009,29.8,24,15,0,0,10,6.2,0,10,6.2,0,16,0,0,0
EDDF,3/31/2016,0,0,0,8,46,6,43,1009.63,29.82,15,9,NNE,22,9.7,6,86,0,10,50,5,41,100,76,8,46,4,39,1,1012,29.89,1008,29.77,35,22,2,1,10,6.2,0,6,3.7,0,20,0,0,0
EDDF,4/1/2016,0,0,0,8,45,2,36,1017.42,30.05,20,12,NE,49,9.6,6,74,0,12,53,3,37,93,47,3,37,1,34,1,1021,30.15,1009,29.8,33,21,6,4,10,6.2,0,4.5,2.8,0,20,0,0,0
EDDF,4/2/2016,0,0,0,10,48,4,40,1017.25,30.04,11,7,ENE,66,10,6.2,73,0,16,60,3,37,93,52,7,45,1,34,0,1021,30.15,1013,29.92,18,12,7,5,10,6.2,0,10,6.2,0,16,0,0,0
EDDF,4/3/2016,0,0,0,14,57,9,47,1011.83,29.88,6,4,SSW,201,10,6.2,70,0,18,64,10,50,82,56,11,52,6,43,1,1014,29.95,1009,29.8,15,9,0,0,10,6.2,0,10,6.2,7,8,0,0,0
EDDF,4/4/2016,0,0,0,14,58,10,50,1008.17,29.77,9,6,SSW,204,10,6.2,79,0,18,64,11,51,94,49,12,54,7,45,1,1009,29.8,1007,29.74,28,17,0,0,10,6.2,0,10,6.2,8,8,0,0,0
